Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#111;21;3585.87;2038.4;388.758;M3C2 distance;21;0.611669;0.269474;12.845;distance uncertainty;21;0.608204;0.152368;12.7723;significant change;21;0.571429;0.494872;12;STD_cloud2;21;0.708386;0.0621734;14.8761;STD_cloud1;21;0.412033;0.272402;8.65269;Npoints_cloud2;21;136.857;33.5009;2874;Npoints_cloud1;21;12.2857;3.90534;258;Npoints cloud1 3D;21;11.381;4.15734;239;Npoints cloud2 3D;21;131.095;33.9662;2753;STD cloud1 3D;21;0.287609;0.128292;6.03978;STD cloud2 3D;21;0.603093;0.0630517;12.665;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.546092;0.0992197;11.4679;M3C2 distance 3D;21;0.712535;0.169308;14.9632;
Vertical_M3C2 - Cloud_CC#113;36;3578.83;2077.82;389.91;M3C2 distance;36;0.492605;0.28186;17.7338;distance uncertainty;36;0.726585;0.152919;26.157;significant change;36;0.0833333;0.276385;3;STD_cloud2;36;0.823363;0.317604;29.6411;STD_cloud1;36;0.765292;0.296965;27.5505;Npoints_cloud2;36;164.056;32.4696;5906;Npoints_cloud1;36;17.4444;5.46425;628;Npoints cloud1 3D;36;15.1389;4.64371;545;Npoints cloud2 3D;36;140.972;32.6348;5075;STD cloud1 3D;36;0.209681;0.0741859;7.54852;STD cloud2 3D;36;0.450222;0.0628543;16.208;significant change 3D;36;1;0;36;distance uncertainty 3D;36;0.469288;0.0423486;16.8944;M3C2 distance 3D;36;0.549868;0.0785169;19.7953;
Vertical_M3C2 - Cloud_CC#114;30;3485.45;2124.95;391.617;M3C2 distance;30;0.821632;0.352491;24.649;distance uncertainty;30;0.679097;0.0715419;20.3729;significant change;30;0.666667;0.471405;20;STD_cloud2;30;0.918179;0.207887;27.5454;STD_cloud1;30;0.757438;0.225457;22.7231;Npoints_cloud2;30;163.4;82.6162;4902;Npoints_cloud1;30;26.4;11.4793;792;Npoints cloud1 3D;30;22.7667;8.56226;683;Npoints cloud2 3D;30;138.967;75.2978;4169;STD cloud1 3D;30;0.253779;0.112529;7.61336;STD cloud2 3D;30;0.479573;0.105795;14.3872;significant change 3D;30;1;0;30;distance uncertainty 3D;30;0.48351;0.0728953;14.5053;M3C2 distance 3D;30;0.66902;0.189628;20.0706;
Vertical_M3C2 - Cloud_CC#115;24271;3668.69;2261.71;414.417;M3C2 distance;24119;1.60853;1.09486;38796.2;distance uncertainty;22895;0.652033;0.171217;14928.3;significant change;24271;0.80042;0.399684;19427;STD_cloud2;24271;0.674386;0.259976;16368;STD_cloud1;24119;0.607538;0.296239;14653.2;Npoints_cloud2;24271;155.858;74.646;3.78283e+06;Npoints_cloud1;24271;22.5522;13.3521;547365;Npoints cloud1 3D;24271;22.4324;12.5486;544457;Npoints cloud2 3D;24271;163.024;109.756;3.95676e+06;STD cloud1 3D;24271;0.282893;0.210203;6866.09;STD cloud2 3D;24271;0.171397;0.134546;4159.99;significant change 3D;24271;1;0;24271;distance uncertainty 3D;24271;0.466996;0.0881273;11334.5;M3C2 distance 3D;24271;1.42557;0.838329;34600;
Vertical_M3C2 - Cloud_CC#116;26;3493.12;2158.23;390.455;M3C2 distance;24;0.613621;0.295496;14.7269;distance uncertainty;24;0.535136;0.104521;12.8433;significant change;26;0.307692;0.461538;8;STD_cloud2;26;0.588175;0.332707;15.2925;STD_cloud1;24;0.345224;0.231585;8.28538;Npoints_cloud2;26;110.423;41.7301;2871;Npoints_cloud1;26;15.7692;7.52589;410;Npoints cloud1 3D;26;19.9231;7.45718;518;Npoints cloud2 3D;26;149.885;71.9574;3897;STD cloud1 3D;26;0.243589;0.176281;6.33331;STD cloud2 3D;26;0.260876;0.18767;6.78277;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.444199;0.0573679;11.5492;M3C2 distance 3D;26;0.509555;0.0811008;13.2484;
Vertical_M3C2 - Cloud_CC#117;62;2926.71;1278.16;394.279;M3C2 distance;61;1.22818;0.715875;74.919;distance uncertainty;59;0.985781;0.203086;58.1611;significant change;62;0.677419;0.467464;42;STD_cloud2;62;1.03107;0.123736;63.9264;STD_cloud1;61;1.0281;0.278354;62.7139;Npoints_cloud2;62;157.081;46.8444;9739;Npoints_cloud1;62;10.4194;3.69633;646;Npoints cloud1 3D;62;12.4839;8.12353;774;Npoints cloud2 3D;62;194.113;151.074;12035;STD cloud1 3D;62;0.342724;0.202516;21.2489;STD cloud2 3D;62;0.251295;0.226064;15.5803;significant change 3D;62;1;0;62;distance uncertainty 3D;62;0.528534;0.0784277;32.7691;M3C2 distance 3D;62;0.929424;0.294756;57.6243;
Vertical_M3C2 - Cloud_CC#124;29;3182.1;1529.8;393.465;M3C2 distance;29;0.894672;0.685044;25.9455;distance uncertainty;29;1.11877;0.18628;32.4444;significant change;29;0.448276;0.497317;13;STD_cloud2;29;1.41558;0.319861;41.0517;STD_cloud1;29;1.41593;0.318398;41.062;Npoints_cloud2;29;169.345;35.0205;4911;Npoints_cloud1;29;14.4138;4.54493;418;Npoints cloud1 3D;29;14.7586;10.1833;428;Npoints cloud2 3D;29;164.793;107.776;4779;STD cloud1 3D;29;0.222771;0.181395;6.46036;STD cloud2 3D;29;0.221278;0.145947;6.41708;significant change 3D;29;1;0;29;distance uncertainty 3D;29;0.445546;0.0484184;12.9208;M3C2 distance 3D;29;0.536409;0.0867327;15.5559;
Vertical_M3C2 - Cloud_CC#130;263;3481.77;2186.76;394.041;M3C2 distance;263;0.641201;0.382552;168.636;distance uncertainty;258;0.57156;0.106302;147.463;significant change;263;0.467681;0.498954;123;STD_cloud2;263;0.631944;0.223216;166.201;STD_cloud1;263;0.570493;0.223514;150.04;Npoints_cloud2;263;194.551;82.0992;51167;Npoints_cloud1;263;33.1369;16.4955;8715;Npoints cloud1 3D;263;30.7909;14.9546;8098;Npoints cloud2 3D;263;180.209;77.9284;47395;STD cloud1 3D;263;0.221815;0.193958;58.3374;STD cloud2 3D;263;0.204135;0.17594;53.6875;significant change 3D;263;1;0;263;distance uncertainty 3D;263;0.42959;0.0763007;112.982;M3C2 distance 3D;263;0.585081;0.239232;153.876;
Vertical_M3C2 - Cloud_CC#131;44;3499.83;2191.55;389.972;M3C2 distance;44;0.416562;0.0317661;18.3287;distance uncertainty;44;0.36848;0.0170487;16.2131;significant change;44;0.931818;0.252058;41;STD_cloud2;44;0.0590382;0.0539014;2.59768;STD_cloud1;44;0.116093;0.0549845;5.1081;Npoints_cloud2;44;195.727;28.7397;8612;Npoints_cloud1;44;44.0455;5.78381;1938;Npoints cloud1 3D;44;43.9318;5.63833;1933;Npoints cloud2 3D;44;195.432;28.3704;8599;STD cloud1 3D;44;0.0963163;0.0307825;4.23792;STD cloud2 3D;44;0.0459128;0.0242098;2.02016;significant change 3D;44;1;0;44;distance uncertainty 3D;44;0.362297;0.00814805;15.9411;M3C2 distance 3D;44;0.412156;0.0327458;18.1349;
Vertical_M3C2 - Cloud_CC#132;19121;3513.39;2295.25;405.374;M3C2 distance;19121;5.74246;3.27297;109802;distance uncertainty;19105;0.463591;0.113168;8856.9;significant change;19121;0.985147;0.120964;18837;STD_cloud2;19121;0.414403;0.251607;7923.8;STD_cloud1;19121;0.353125;0.356718;6752.11;Npoints_cloud2;19121;261.401;35.2143;4.99825e+06;Npoints_cloud1;19121;39.0733;9.74057;747121;Npoints cloud1 3D;19121;38.0608;9.83912;727760;Npoints cloud2 3D;19121;246.217;38.844;4.70792e+06;STD cloud1 3D;19121;0.325778;0.201882;6229.21;STD cloud2 3D;19121;0.0891523;0.044272;1704.68;significant change 3D;19121;1;0;19121;distance uncertainty 3D;19121;0.440858;0.0698938;8429.64;M3C2 distance 3D;19121;5.70329;3.33169;109053;
Vertical_M3C2 - Cloud_CC#137;32;2407.02;1419.82;394.02;M3C2 distance;32;1.13029;0.466476;36.1692;distance uncertainty;31;0.664282;0.184685;20.5927;significant change;32;0.78125;0.413399;25;STD_cloud2;32;0.952254;0.223485;30.4721;STD_cloud1;32;0.794926;0.520857;25.4376;Npoints_cloud2;32;75.25;24.7967;2408;Npoints_cloud1;32;53.2813;18.8915;1705;Npoints cloud1 3D;32;51.7813;23.6587;1657;Npoints cloud2 3D;32;72.5938;22.2975;2323;STD cloud1 3D;32;0.483566;0.114574;15.4741;STD cloud2 3D;32;0.234495;0.145269;7.50384;significant change 3D;32;1;0;32;distance uncertainty 3D;32;0.489808;0.0503251;15.6739;M3C2 distance 3D;32;0.923183;0.306265;29.5419;
Vertical_M3C2 - Cloud_CC#138;201;2428.37;1419.36;394.768;M3C2 distance;201;1.30358;0.826557;262.019;distance uncertainty;201;0.6509;0.152481;130.831;significant change;201;0.741294;0.437924;149;STD_cloud2;201;0.915543;0.344101;184.024;STD_cloud1;201;0.937519;0.4818;188.441;Npoints_cloud2;201;137.164;51.4285;27570;Npoints_cloud1;201;57.4925;24.0112;11556;Npoints cloud1 3D;201;45.1393;20.1729;9073;Npoints cloud2 3D;201;111.229;49.399;22357;STD cloud1 3D;201;0.31798;0.123927;63.9139;STD cloud2 3D;201;0.161112;0.0601877;32.3836;significant change 3D;201;1;0;201;distance uncertainty 3D;201;0.441015;0.0449912;88.6441;M3C2 distance 3D;201;0.953116;0.377068;191.576;
Vertical_M3C2 - Cloud_CC#139;37;2457.36;1426.38;395.378;M3C2 distance;37;0.364878;0.516567;13.5005;distance uncertainty;37;0.673527;0.0957852;24.9205;significant change;37;0.216216;0.411663;8;STD_cloud2;37;1.14517;0.339304;42.3711;STD_cloud1;37;1.11255;0.355882;41.1642;Npoints_cloud2;37;134.865;19.5837;4990;Npoints_cloud1;37;66.3514;23.0384;2455;Npoints cloud1 3D;37;48.5405;17.8198;1796;Npoints cloud2 3D;37;100.081;24.6482;3703;STD cloud1 3D;37;0.168273;0.0329533;6.22609;STD cloud2 3D;37;0.18291;0.0456818;6.76768;significant change 3D;37;1;0;37;distance uncertainty 3D;37;0.397035;0.0200456;14.6903;M3C2 distance 3D;37;0.447588;0.0535361;16.5608;
Vertical_M3C2 - Cloud_CC#144;256;2511.49;1552.23;400.255;M3C2 distance;252;1.28832;0.684093;324.658;distance uncertainty;233;0.667291;0.163739;155.479;significant change;256;0.792969;0.405178;203;STD_cloud2;256;0.989685;0.165649;253.359;STD_cloud1;252;0.894012;0.338054;225.291;Npoints_cloud2;256;298.457;196.299;76405;Npoints_cloud1;256;46.1055;32.081;11803;Npoints cloud1 3D;256;42.2578;24.887;10818;Npoints cloud2 3D;256;269.891;157.298;69092;STD cloud1 3D;256;0.27756;0.0996427;71.0554;STD cloud2 3D;256;0.202635;0.118873;51.8745;significant change 3D;256;1;0;256;distance uncertainty 3D;256;0.432412;0.0368655;110.697;M3C2 distance 3D;256;1.08087;0.446868;276.704;
Vertical_M3C2 - Cloud_CC#145;32;3146.21;1566.01;395.741;M3C2 distance;32;0.679263;0.201008;21.7364;distance uncertainty;32;0.635933;0.0281346;20.3499;significant change;32;0.5;0.5;16;STD_cloud2;32;1.01852;0.0713057;32.5925;STD_cloud1;32;1.01109;0.104405;32.3548;Npoints_cloud2;32;190.75;30.0177;6104;Npoints_cloud1;32;56.9375;6.09784;1822;Npoints cloud1 3D;32;43.6875;5.92894;1398;Npoints cloud2 3D;32;147.344;24.8742;4715;STD cloud1 3D;32;0.128147;0.0317163;4.10071;STD cloud2 3D;32;0.0944525;0.0369227;3.02248;significant change 3D;32;1;0;32;distance uncertainty 3D;32;0.37475;0.00963143;11.992;M3C2 distance 3D;32;0.470436;0.0562884;15.054;
Vertical_M3C2 - Cloud_CC#147;20;3140.08;1611.85;393.362;M3C2 distance;20;0.667149;0.1668;13.343;distance uncertainty;20;0.582242;0.025897;11.6448;significant change;20;0.55;0.497494;11;STD_cloud2;20;0.831289;0.158305;16.6258;STD_cloud1;20;0.850561;0.0855402;17.0112;Npoints_cloud2;20;212.65;31.0617;4253;Npoints_cloud1;20;57.35;2.41402;1147;Npoints cloud1 3D;20;47.9;2.91376;958;Npoints cloud2 3D;20;174.9;34.3087;3498;STD cloud1 3D;20;0.151198;0.0296171;3.02396;STD cloud2 3D;20;0.135753;0.0318594;2.71505;significant change 3D;20;1;0;20;distance uncertainty 3D;20;0.381276;0.00698197;7.62552;M3C2 distance 3D;20;0.479278;0.0699956;9.58556;
Vertical_M3C2 - Cloud_CC#154;46;3592.19;1987.39;395.284;M3C2 distance;46;0.5374;0.664202;24.7204;distance uncertainty;46;0.836546;0.20566;38.4811;significant change;46;0.173913;0.379035;8;STD_cloud2;46;1.02688;0.12265;47.2366;STD_cloud1;46;0.960714;0.273133;44.1929;Npoints_cloud2;46;192.783;44.0661;8868;Npoints_cloud1;46;18.5435;8.20315;853;Npoints cloud1 3D;46;19.6304;12.7882;903;Npoints cloud2 3D;46;183.065;105.022;8421;STD cloud1 3D;46;0.173893;0.0949027;7.9991;STD cloud2 3D;46;0.125381;0.0926179;5.76753;significant change 3D;46;1;0;46;distance uncertainty 3D;46;0.412761;0.0209009;18.987;M3C2 distance 3D;46;0.561666;0.105345;25.8367;
Vertical_M3C2 - Cloud_CC#165;1041;3419.63;1623.7;414.334;M3C2 distance;1038;0.726734;0.470349;754.35;distance uncertainty;943;0.877155;0.145479;827.158;significant change;1041;0.311239;0.463;324;STD_cloud2;1041;0.959959;0.162046;999.318;STD_cloud1;1038;0.880833;0.26759;914.305;Npoints_cloud2;1041;132.971;37.6946;138423;Npoints_cloud1;1041;12.1326;5.35141;12630;Npoints cloud1 3D;1041;12.4966;5.60416;13009;Npoints cloud2 3D;1041;143.613;90.1073;149501;STD cloud1 3D;1041;0.166984;0.102196;173.83;STD cloud2 3D;1041;0.129478;0.0699319;134.787;significant change 3D;1041;1;0;1041;distance uncertainty 3D;1041;0.431741;0.0502569;449.442;M3C2 distance 3D;1041;0.625056;0.111861;650.683;
Vertical_M3C2 - Cloud_CC#170;39;3106.22;1355.89;402.774;M3C2 distance;33;0.983481;0.994605;32.4549;distance uncertainty;16;1.04308;0.200719;16.6893;significant change;39;0.0512821;0.220572;2;STD_cloud2;39;1.05387;0.424164;41.101;STD_cloud1;33;0.769019;0.434503;25.3776;Npoints_cloud2;39;73.5385;43.0925;2868;Npoints_cloud1;39;4.94872;4.50042;193;Npoints cloud1 3D;39;10.4103;4.94958;406;Npoints cloud2 3D;39;168.103;94.6895;6556;STD cloud1 3D;39;0.433323;0.324188;16.8996;STD cloud2 3D;39;0.438324;0.277784;17.0946;significant change 3D;39;1;0;39;distance uncertainty 3D;39;0.610485;0.211028;23.8089;M3C2 distance 3D;39;0.726553;0.266562;28.3356;
Vertical_M3C2 - Cloud_CC#171;43;3198.7;1369.09;400.468;M3C2 distance;43;0.407846;0.340147;17.5374;distance uncertainty;43;1.01396;0.134735;43.6003;significant change;43;0.0465116;0.21059;2;STD_cloud2;43;1.18925;0.148688;51.1379;STD_cloud1;43;1.13423;0.241099;48.7719;Npoints_cloud2;43;143.953;25.4229;6190;Npoints_cloud1;43;11.9535;3.13238;514;Npoints cloud1 3D;43;8.51163;2.31649;366;Npoints cloud2 3D;43;104.744;18.9259;4504;STD cloud1 3D;43;0.113914;0.0324008;4.89831;STD cloud2 3D;43;0.0811039;0.0184291;3.48747;significant change 3D;43;1;0;43;distance uncertainty 3D;43;0.411253;0.0157473;17.6839;M3C2 distance 3D;43;0.449421;0.0280618;19.3251;
Vertical_M3C2 - Cloud_CC#172;669;2748.44;1363.04;416.718;M3C2 distance;669;0.733425;0.453474;490.661;distance uncertainty;668;0.691175;0.0927984;461.705;significant change;669;0.523169;0.499463;350;STD_cloud2;669;1.18375;0.233708;791.93;STD_cloud1;669;1.15592;0.279642;773.313;Npoints_cloud2;669;142.996;34.0476;95664;Npoints_cloud1;669;64.0882;21.0138;42875;Npoints cloud1 3D;669;46.5785;16.67;31161;Npoints cloud2 3D;669;105.326;28.7901;70463;STD cloud1 3D;669;0.174233;0.0625811;116.562;STD cloud2 3D;669;0.138696;0.0566379;92.7876;significant change 3D;669;1;0;669;distance uncertainty 3D;669;0.394508;0.0278698;263.926;M3C2 distance 3D;669;0.550513;0.133271;368.293;
Vertical_M3C2 - Cloud_CC#176;81;2695.77;1519.74;398.425;M3C2 distance;78;1.43068;1.04402;111.593;distance uncertainty;72;0.933501;0.315414;67.2121;significant change;81;0.617284;0.48605;50;STD_cloud2;81;0.821059;0.334355;66.5057;STD_cloud1;78;1.1457;0.611836;89.3645;Npoints_cloud2;81;84.5556;35.9124;6849;Npoints_cloud1;81;19.6049;17.6325;1588;Npoints cloud1 3D;81;20.5185;15.3744;1662;Npoints cloud2 3D;81;94.0494;55.1988;7618;STD cloud1 3D;81;0.832516;0.601931;67.4338;STD cloud2 3D;81;0.430735;0.605701;34.8895;significant change 3D;81;1;0;81;distance uncertainty 3D;81;0.743069;0.220834;60.1886;M3C2 distance 3D;81;1.51758;0.747309;122.924;
Vertical_M3C2 - Cloud_CC#184;1470;3608.73;1949.41;424.489;M3C2 distance;1467;0.678929;0.415255;995.988;distance uncertainty;1453;0.756033;0.105336;1098.52;significant change;1470;0.334694;0.471883;492;STD_cloud2;1470;1.09029;0.257071;1602.73;STD_cloud1;1467;1.06873;0.273338;1567.83;Npoints_cloud2;1470;127.998;34.6731;188157;Npoints_cloud1;1470;33.5639;10.7865;49339;Npoints cloud1 3D;1470;26.381;8.87528;38780;Npoints cloud2 3D;1470;103.245;48.5038;151770;STD cloud1 3D;1470;0.194196;0.177043;285.468;STD cloud2 3D;1470;0.176596;0.15952;259.596;significant change 3D;1470;1;0;1470;distance uncertainty 3D;1470;0.416626;0.0515591;612.44;M3C2 distance 3D;1470;0.551005;0.213204;809.977;
Vertical_M3C2 - Cloud_CC#187;34;3468.9;2198.91;397.769;M3C2 distance;34;0.496851;0.0641108;16.8929;distance uncertainty;34;0.444999;0.035646;15.13;significant change;34;0.735294;0.441176;25;STD_cloud2;34;0.356301;0.112265;12.1142;STD_cloud1;34;0.390139;0.140504;13.2647;Npoints_cloud2;34;320.412;17.1672;10894;Npoints_cloud1;34;53.1765;4.04002;1808;Npoints cloud1 3D;34;51.2059;3.0465;1741;Npoints cloud2 3D;34;309.412;18.6817;10520;STD cloud1 3D;34;0.208882;0.040177;7.10199;STD cloud2 3D;34;0.118836;0.0250669;4.04044;significant change 3D;34;1;0;34;distance uncertainty 3D;34;0.392065;0.0103906;13.3302;M3C2 distance 3D;34;0.481926;0.0506183;16.3855;
Vertical_M3C2 - Cloud_CC#192;26;3615.66;2420.04;397.916;M3C2 distance;26;0.638802;0.151816;16.6088;distance uncertainty;26;0.635589;0.145669;16.5253;significant change;26;0.538462;0.498519;14;STD_cloud2;26;0.881288;0.242853;22.9135;STD_cloud1;26;0.900337;0.415028;23.4088;Npoints_cloud2;26;225.423;13.0919;5861;Npoints_cloud1;26;43;6.08276;1118;Npoints cloud1 3D;26;35.6538;9.54722;927;Npoints cloud2 3D;26;189.923;12.1336;4938;STD cloud1 3D;26;0.193141;0.0313905;5.02168;STD cloud2 3D;26;0.139224;0.0306289;3.61983;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.402944;0.0203372;10.4765;M3C2 distance 3D;26;0.492362;0.0481562;12.8014;
Vertical_M3C2 - Cloud_CC#200;102;2254.97;1460.23;401.712;M3C2 distance;102;0.838623;0.261724;85.5396;distance uncertainty;102;0.554602;0.0531776;56.5694;significant change;102;0.852941;0.354165;87;STD_cloud2;102;0.941989;0.124336;96.0829;STD_cloud1;102;0.966787;0.298571;98.6123;Npoints_cloud2;102;229.784;39.1524;23438;Npoints_cloud1;102;109.667;9.31511;11186;Npoints cloud1 3D;102;86.7745;12.5806;8851;Npoints cloud2 3D;102;184.794;34.5521;18849;STD cloud1 3D;102;0.214191;0.0588441;21.8475;STD cloud2 3D;102;0.111765;0.0415303;11.4;significant change 3D;102;1;0;102;distance uncertainty 3D;102;0.381861;0.0138746;38.9498;M3C2 distance 3D;102;0.703925;0.155308;71.8003;
Vertical_M3C2 - Cloud_CC#203;29;3377.89;1592.76;401.064;M3C2 distance;29;0.598018;0.20714;17.3425;distance uncertainty;29;0.800435;0.0549885;23.2126;significant change;29;0.137931;0.344828;4;STD_cloud2;29;0.9392;0.0609637;27.2368;STD_cloud1;29;0.982733;0.113763;28.4992;Npoints_cloud2;29;251.276;13.8387;7287;Npoints_cloud1;29;18.3448;2.39649;532;Npoints cloud1 3D;29;14.2759;1.94576;414;Npoints cloud2 3D;29;200.517;14.6184;5815;STD cloud1 3D;29;0.151564;0.0550527;4.39537;STD cloud2 3D;29;0.0801856;0.0205138;2.32538;significant change 3D;29;1;0;29;distance uncertainty 3D;29;0.413679;0.0299652;11.9967;M3C2 distance 3D;29;0.504714;0.0681182;14.6367;
Vertical_M3C2 - Cloud_CC#210;580;3636.47;2496.92;407.602;M3C2 distance;580;1.20551;0.490136;699.196;distance uncertainty;580;0.656599;0.120138;380.827;significant change;580;0.889655;0.313319;516;STD_cloud2;580;0.953695;0.262791;553.143;STD_cloud1;580;0.970248;0.398355;562.744;Npoints_cloud2;580;183.043;34.5038;106165;Npoints_cloud1;580;44.0586;11.1425;25554;Npoints cloud1 3D;580;34.9345;8.68982;20262;Npoints cloud2 3D;580;145.629;28.24;84465;STD cloud1 3D;580;0.296001;0.15941;171.681;STD cloud2 3D;580;0.139658;0.0537405;81.0014;significant change 3D;580;1;0;580;distance uncertainty 3D;580;0.442239;0.0682505;256.499;M3C2 distance 3D;580;0.99996;0.378303;579.977;
Vertical_M3C2 - Cloud_CC#213;36;2414.33;1412.13;401.701;M3C2 distance;36;1.00471;0.877588;36.1697;distance uncertainty;31;1.07809;0.291178;33.4209;significant change;36;0.333333;0.471405;12;STD_cloud2;36;1.08434;0.355962;39.0363;STD_cloud1;36;0.957325;0.402576;34.4637;Npoints_cloud2;36;26.4444;18.3885;952;Npoints_cloud1;36;18.1111;11.9415;652;Npoints cloud1 3D;36;26.4722;18.9802;953;Npoints cloud2 3D;36;43.8333;24.3955;1578;STD cloud1 3D;36;0.419141;0.283293;15.0891;STD cloud2 3D;36;0.387376;0.195158;13.9455;significant change 3D;36;1;0;36;distance uncertainty 3D;36;0.548202;0.0802765;19.7353;M3C2 distance 3D;36;0.701573;0.142689;25.2566;
Vertical_M3C2 - Cloud_CC#222;22;3446.49;1848.17;400.869;M3C2 distance;22;0.307447;0.198876;6.76384;distance uncertainty;22;0.688473;0.0238499;15.1464;significant change;22;0;0;0;STD_cloud2;22;0.967657;0.117503;21.2885;STD_cloud1;22;1.0068;0.0939191;22.1496;Npoints_cloud2;22;143.182;26.8085;3150;Npoints_cloud1;22;39;5.84652;858;Npoints cloud1 3D;22;30.6364;4.26982;674;Npoints cloud2 3D;22;114.591;17.9991;2521;STD cloud1 3D;22;0.120426;0.0173169;2.64937;STD cloud2 3D;22;0.0679354;0.0175572;1.49458;significant change 3D;22;1;0;22;distance uncertainty 3D;22;0.37813;0.0067222;8.31885;M3C2 distance 3D;22;0.409987;0.016672;9.01971;
Vertical_M3C2 - Cloud_CC#229;28;3665.08;2533.06;400.376;M3C2 distance;28;0.51192;0.101146;14.3338;distance uncertainty;28;0.556782;0.100927;15.5899;significant change;28;0.392857;0.488386;11;STD_cloud2;28;0.742035;0.179693;20.777;STD_cloud1;28;0.762173;0.415426;21.3409;Npoints_cloud2;28;311.643;16.3493;8726;Npoints_cloud1;28;49.6429;7.00619;1390;Npoints cloud1 3D;28;43.8929;3.12066;1229;Npoints cloud2 3D;28;274.25;26.8789;7679;STD cloud1 3D;28;0.348588;0.0766986;9.76047;STD cloud2 3D;28;0.1624;0.0344834;4.5472;significant change 3D;28;1;0;28;distance uncertainty 3D;28;0.438068;0.0209951;12.2659;M3C2 distance 3D;28;0.583774;0.099058;16.3457;
Vertical_M3C2 - Cloud_CC#230;408;3690.75;2602.02;405.259;M3C2 distance;407;2.20453;1.42948;897.245;distance uncertainty;404;0.634287;0.249797;256.252;significant change;408;0.916667;0.276385;374;STD_cloud2;408;0.773905;0.223016;315.753;STD_cloud1;407;0.662953;0.673597;269.822;Npoints_cloud2;408;186.262;58.5431;75995;Npoints_cloud1;408;30.0539;12.7569;12262;Npoints cloud1 3D;408;28.1936;13.0245;11503;Npoints cloud2 3D;408;179.755;99.6014;73340;STD cloud1 3D;408;0.504842;0.278177;205.976;STD cloud2 3D;408;0.172529;0.124908;70.3917;significant change 3D;408;1;0;408;distance uncertainty 3D;408;0.538996;0.128902;219.91;M3C2 distance 3D;408;1.96816;1.14964;803.009;
Vertical_M3C2 - Cloud_CC#237;128;2285.54;1373.76;407.9;M3C2 distance;128;0.573863;0.347957;73.4545;distance uncertainty;128;0.673695;0.0822543;86.233;significant change;128;0.328125;0.469531;42;STD_cloud2;128;1.14621;0.190641;146.715;STD_cloud1;128;1.13785;0.179876;145.644;Npoints_cloud2;128;172.719;50.0951;22108;Npoints_cloud1;128;65.5313;20.1176;8388;Npoints cloud1 3D;128;48.1875;16.7032;6168;Npoints cloud2 3D;128;128.156;42.1638;16404;STD cloud1 3D;128;0.174766;0.0538554;22.37;STD cloud2 3D;128;0.146404;0.0478576;18.7398;significant change 3D;128;1;0;128;distance uncertainty 3D;128;0.391661;0.0166566;50.1326;M3C2 distance 3D;128;0.469561;0.0843172;60.1039;
Vertical_M3C2 - Cloud_CC#246;27;3167.02;1756.31;408.141;M3C2 distance;4;2.16281;0.256696;8.65124;distance uncertainty;0;nan;nan;0;significant change;27;0;0;0;STD_cloud2;27;0.776551;0.219566;20.9669;STD_cloud1;4;0.0374985;0.0649493;0.149994;Npoints_cloud2;27;15.1481;4.97924;409;Npoints_cloud1;27;0.185185;0.474305;5;Npoints cloud1 3D;27;12;6.08581;324;Npoints cloud2 3D;27;111.222;24.4621;3003;STD cloud1 3D;27;0.189143;0.0833656;5.10686;STD cloud2 3D;27;1.08225;0.268136;29.2208;significant change 3D;27;1;0;27;distance uncertainty 3D;27;0.578755;0.0506011;15.6264;M3C2 distance 3D;27;1.27589;0.686019;34.4489;
