Name;Points;meanX;meanY;meanZ;SF#1 name;SF#1 valid values;SF#1 mean;SF#1 std.dev.;SF#1 sum;SF#2 name;SF#2 valid values;SF#2 mean;SF#2 std.dev.;SF#2 sum;SF#3 name;SF#3 valid values;SF#3 mean;SF#3 std.dev.;SF#3 sum;SF#4 name;SF#4 valid values;SF#4 mean;SF#4 std.dev.;SF#4 sum;SF#5 name;SF#5 valid values;SF#5 mean;SF#5 std.dev.;SF#5 sum;SF#6 name;SF#6 valid values;SF#6 mean;SF#6 std.dev.;SF#6 sum;SF#7 name;SF#7 valid values;SF#7 mean;SF#7 std.dev.;SF#7 sum;SF#8 name;SF#8 valid values;SF#8 mean;SF#8 std.dev.;SF#8 sum;SF#9 name;SF#9 valid values;SF#9 mean;SF#9 std.dev.;SF#9 sum;SF#10 name;SF#10 valid values;SF#10 mean;SF#10 std.dev.;SF#10 sum;SF#11 name;SF#11 valid values;SF#11 mean;SF#11 std.dev.;SF#11 sum;SF#12 name;SF#12 valid values;SF#12 mean;SF#12 std.dev.;SF#12 sum;SF#13 name;SF#13 valid values;SF#13 mean;SF#13 std.dev.;SF#13 sum;SF#14 name;SF#14 valid values;SF#14 mean;SF#14 std.dev.;SF#14 sum;
Vertical_M3C2 - Cloud_CC#5061;608;2579.34;2463.04;622.231;M3C2 distance;608;-0.610178;0.299457;-370.988;distance uncertainty;608;0.769563;0.0824573;467.895;significant change;608;0.273026;0.445514;166;STD_cloud2;608;0.828514;0.118024;503.737;STD_cloud1;608;0.818234;0.1492;497.486;Npoints_cloud2;608;162.115;121.369;98566;Npoints_cloud1;608;16.0378;3.64956;9751;Npoints cloud1 3D;608;13.4622;3.2775;8185;Npoints cloud2 3D;608;134.156;104.235;81567;STD cloud1 3D;608;0.178526;0.0428913;108.544;STD cloud2 3D;608;0.103565;0.0417778;62.9676;significant change 3D;608;1;0;608;distance uncertainty 3D;608;0.433348;0.0270431;263.476;M3C2 distance 3D;608;-0.516644;0.0765791;-314.12;
Vertical_M3C2 - Cloud_CC#5087;13171;475.768;678.376;639.967;M3C2 distance;13171;-1.14455;1.01969;-15074.9;distance uncertainty;13158;0.467017;0.0871011;6145.01;significant change;13171;0.914585;0.279498;12046;STD_cloud2;13171;0.37449;0.255962;4932.41;STD_cloud1;13171;0.381346;0.232889;5022.71;Npoints_cloud2;13171;137.641;63.9481;1.81287e+06;Npoints_cloud1;13171;60.3278;27.8818;794578;Npoints cloud1 3D;13171;58.7712;27.6217;774076;Npoints cloud2 3D;13171;132.617;64.107;1.74669e+06;STD cloud1 3D;13171;0.259148;0.148795;3413.24;STD cloud2 3D;13171;0.151911;0.0713162;2000.82;significant change 3D;13171;1;0;13171;distance uncertainty 3D;13171;0.414197;0.0477968;5455.38;M3C2 distance 3D;13171;-1.1015;0.884868;-14507.9;
Vertical_M3C2 - Cloud_CC#5092;28;1569.83;1535.24;615.312;M3C2 distance;28;-0.566592;0.351029;-15.8646;distance uncertainty;20;0.882501;0.152803;17.65;significant change;28;0.107143;0.309295;3;STD_cloud2;28;0.82555;0.116989;23.1154;STD_cloud1;28;0.729146;0.215073;20.4161;Npoints_cloud2;28;67.5;14.463;1890;Npoints_cloud1;28;6.96429;2.84708;195;Npoints cloud1 3D;28;16.4286;11.5432;460;Npoints cloud2 3D;28;130.429;88.0176;3652;STD cloud1 3D;28;0.345169;0.170616;9.66473;STD cloud2 3D;28;0.238783;0.216758;6.68592;significant change 3D;28;1;0;28;distance uncertainty 3D;28;0.511439;0.0600053;14.3203;M3C2 distance 3D;28;-0.580062;0.104452;-16.2417;
Vertical_M3C2 - Cloud_CC#5093;32;920.018;1538.97;614.631;M3C2 distance;30;-0.828696;0.80197;-24.8609;distance uncertainty;20;1.19355;0.371112;23.8709;significant change;32;0.28125;0.449609;9;STD_cloud2;32;1.37199;0.359833;43.9037;STD_cloud1;30;0.982693;0.517486;29.4808;Npoints_cloud2;32;66.25;25.6844;2120;Npoints_cloud1;32;4.5625;2.4101;146;Npoints cloud1 3D;32;9.6875;4.09602;310;Npoints cloud2 3D;32;107.531;56.8919;3441;STD cloud1 3D;32;0.331002;0.145314;10.5921;STD cloud2 3D;32;0.345518;0.13689;11.0566;significant change 3D;32;1;0;32;distance uncertainty 3D;32;0.552935;0.0536975;17.6939;M3C2 distance 3D;32;-0.632251;0.0868793;-20.232;
Vertical_M3C2 - Cloud_CC#5096;28343;1706.77;1713.37;697.693;M3C2 distance;28228;-3.39228;4.11816;-95757.2;distance uncertainty;26972;0.674674;0.171813;18197.3;significant change;28343;0.780898;0.413638;22133;STD_cloud2;28343;0.845432;0.371601;23962.1;STD_cloud1;28228;0.765093;0.465034;21597;Npoints_cloud2;28343;134.991;93.5078;3.82606e+06;Npoints_cloud1;28343;38.7131;38.9541;1.09724e+06;Npoints cloud1 3D;28343;35.5223;29.9878;1.00681e+06;Npoints cloud2 3D;28343;125.578;99.63;3.55925e+06;STD cloud1 3D;28343;0.358466;0.317085;10160;STD cloud2 3D;28343;0.125935;0.207631;3569.37;significant change 3D;28343;1;0;28343;distance uncertainty 3D;28343;0.477576;0.100822;13535.9;M3C2 distance 3D;28343;-2.84955;3.4419;-80764.7;
Vertical_M3C2 - Cloud_CC#5098;553;1886.66;1675.8;631.096;M3C2 distance;553;-1.33108;1.11629;-736.086;distance uncertainty;531;0.867675;0.282623;460.735;significant change;553;0.660036;0.473697;365;STD_cloud2;553;1.3591;0.344209;751.581;STD_cloud1;553;1.10515;0.520249;611.146;Npoints_cloud2;553;178.061;84.6669;98468;Npoints_cloud1;553;30.7089;22.8862;16982;Npoints cloud1 3D;553;26.8427;20.2001;14844;Npoints cloud2 3D;553;158.7;123.85;87761;STD cloud1 3D;553;0.345528;0.257482;191.077;STD cloud2 3D;553;0.208662;0.192482;115.39;significant change 3D;553;1;0;553;distance uncertainty 3D;553;0.488602;0.094084;270.197;M3C2 distance 3D;553;-0.990334;0.347544;-547.655;
Vertical_M3C2 - Cloud_CC#5105;2484;1414.49;1799.61;638.228;M3C2 distance;2431;-1.47142;1.32347;-3577.02;distance uncertainty;1858;1.00659;0.33666;1870.25;significant change;2484;0.439614;0.49634;1092;STD_cloud2;2484;1.1183;0.368955;2777.85;STD_cloud1;2431;0.896062;0.533589;2178.33;Npoints_cloud2;2484;87.6055;48.298;217612;Npoints_cloud1;2484;8.92834;5.85793;22178;Npoints cloud1 3D;2484;13.0451;7.58455;32404;Npoints cloud2 3D;2484;138.162;113.869;343194;STD cloud1 3D;2484;0.460061;0.324415;1142.79;STD cloud2 3D;2484;0.259121;0.205755;643.656;significant change 3D;2484;1;0;2484;distance uncertainty 3D;2484;0.603527;0.170077;1499.16;M3C2 distance 3D;2484;-1.15458;0.63923;-2867.96;
Vertical_M3C2 - Cloud_CC#5121;24;2282.87;2419.48;614.216;M3C2 distance;24;-0.493099;0.181841;-11.8344;distance uncertainty;24;0.636926;0.0545091;15.2862;significant change;24;0.208333;0.406116;5;STD_cloud2;24;0.423567;0.081248;10.1656;STD_cloud1;24;0.463612;0.0941666;11.1267;Npoints_cloud2;24;37;6.245;888;Npoints_cloud1;24;11.5833;1.57894;278;Npoints cloud1 3D;24;11.0417;1.54054;265;Npoints cloud2 3D;24;35;5.83095;840;STD cloud1 3D;24;0.238186;0.0554069;5.71646;STD cloud2 3D;24;0.143185;0.024631;3.43645;significant change 3D;24;1;0;24;distance uncertainty 3D;24;0.482916;0.0328122;11.59;M3C2 distance 3D;24;-0.563915;0.0807192;-13.534;
Vertical_M3C2 - Cloud_CC#5128;21;1666.01;1545.02;618.172;M3C2 distance;21;-0.072799;0.667409;-1.52878;distance uncertainty;21;0.935375;0.188361;19.6429;significant change;21;0.0952381;0.293544;2;STD_cloud2;21;0.998037;0.275482;20.9588;STD_cloud1;21;0.944138;0.30245;19.8269;Npoints_cloud2;21;30;20.0903;630;Npoints_cloud1;21;24.619;8.24896;517;Npoints cloud1 3D;21;22.3333;14.3869;469;Npoints cloud2 3D;21;24.4286;16.471;513;STD cloud1 3D;21;0.277293;0.0953799;5.82314;STD cloud2 3D;21;0.0991667;0.0425007;2.0825;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.475357;0.0661707;9.9825;M3C2 distance 3D;21;-0.578678;0.139529;-12.1522;
Vertical_M3C2 - Cloud_CC#5131;51;1445.78;1674.6;621.425;M3C2 distance;51;-1.35459;0.989869;-69.0842;distance uncertainty;45;1.08495;0.436769;48.8228;significant change;51;0.647059;0.477885;33;STD_cloud2;51;1.47244;0.299045;75.0943;STD_cloud1;51;1.12012;0.621114;57.1264;Npoints_cloud2;51;166.608;38.1828;8497;Npoints_cloud1;51;13.1373;8.15781;670;Npoints cloud1 3D;51;16.6275;8.34069;848;Npoints cloud2 3D;51;228.451;182.709;11651;STD cloud1 3D;51;0.377903;0.188018;19.273;STD cloud2 3D;51;0.19514;0.101015;9.95212;significant change 3D;51;1;0;51;distance uncertainty 3D;51;0.528215;0.0858018;26.939;M3C2 distance 3D;51;-1.02511;0.31137;-52.2807;
Vertical_M3C2 - Cloud_CC#5134;197;1993.81;1718.47;625.664;M3C2 distance;197;-0.8877;0.443774;-174.877;distance uncertainty;197;0.69425;0.0850654;136.767;significant change;197;0.629442;0.482954;124;STD_cloud2;197;0.938385;0.210441;184.862;STD_cloud1;197;0.932989;0.173149;183.799;Npoints_cloud2;197;152.259;42.81;29995;Npoints_cloud1;197;36.6041;15.7011;7211;Npoints cloud1 3D;197;30.3046;12.8121;5970;Npoints cloud2 3D;197;126.888;41.6713;24997;STD cloud1 3D;197;0.191131;0.0480231;37.6527;STD cloud2 3D;197;0.146129;0.0524925;28.7874;significant change 3D;197;1;0;197;distance uncertainty 3D;197;0.41209;0.0231413;81.1817;M3C2 distance 3D;197;-0.629547;0.163892;-124.021;
Vertical_M3C2 - Cloud_CC#5135;122;2054.28;1839.01;618.092;M3C2 distance;122;-1.70764;1.40577;-208.333;distance uncertainty;104;1.07955;0.320548;112.273;significant change;122;0.5;0.5;61;STD_cloud2;122;1.06417;0.58761;129.829;STD_cloud1;122;0.622352;0.25816;75.927;Npoints_cloud2;122;14.041;11.6312;1713;Npoints_cloud1;122;28.0164;16.7987;3418;Npoints cloud1 3D;122;56.5902;48.8606;6904;Npoints cloud2 3D;122;27.2213;33.5907;3321;STD cloud1 3D;122;0.589449;0.45969;71.9128;STD cloud2 3D;122;0.720793;0.424543;87.9368;significant change 3D;122;1;0;122;distance uncertainty 3D;122;0.750496;0.176885;91.5606;M3C2 distance 3D;122;-1.87767;0.845034;-229.075;
Vertical_M3C2 - Cloud_CC#5136;33;2323.06;1885.32;615.115;M3C2 distance;33;-0.40113;0.0269844;-13.2373;distance uncertainty;33;0.420557;0.00740022;13.8784;significant change;33;0.30303;0.459568;10;STD_cloud2;33;0.349426;0.0315793;11.5311;STD_cloud1;33;0.352449;0.0379721;11.6308;Npoints_cloud2;33;185.697;6.01254;6128;Npoints_cloud1;33;93.697;6.96957;3092;Npoints cloud1 3D;33;89.6061;6.81326;2957;Npoints cloud2 3D;33;179;6.49009;5907;STD cloud1 3D;33;0.0927684;0.00688656;3.06136;STD cloud2 3D;33;0.0615007;0.00711461;2.02952;significant change 3D;33;1;0;33;distance uncertainty 3D;33;0.35451;0.0018805;11.6988;M3C2 distance 3D;33;-0.370486;0.010634;-12.226;
Vertical_M3C2 - Cloud_CC#5138;70;3559.25;3183.31;619.813;M3C2 distance;70;-0.411773;0.183235;-28.8241;distance uncertainty;70;0.727631;0.0389527;50.9342;significant change;70;0.0428571;0.202535;3;STD_cloud2;70;0.859731;0.0953837;60.1812;STD_cloud1;70;0.828459;0.0886806;57.9921;Npoints_cloud2;70;225.271;38.9915;15769;Npoints_cloud1;70;18.5857;2.03184;1301;Npoints cloud1 3D;70;15.6571;2.10364;1096;Npoints cloud2 3D;70;183.3;31.1046;12831;STD cloud1 3D;70;0.124697;0.0256365;8.72882;STD cloud2 3D;70;0.0716522;0.0118231;5.01565;significant change 3D;70;1;0;70;distance uncertainty 3D;70;0.396322;0.0136972;27.7425;M3C2 distance 3D;70;-0.4437;0.0318218;-31.059;
Vertical_M3C2 - Cloud_CC#5142;185;979.012;1645.78;624.278;M3C2 distance;185;-1.05298;0.857234;-194.801;distance uncertainty;148;1.12347;0.287639;166.274;significant change;185;0.351351;0.477392;65;STD_cloud2;185;0.937819;0.251066;173.497;STD_cloud1;185;0.907936;0.416134;167.968;Npoints_cloud2;185;35.8541;22.5725;6633;Npoints_cloud1;185;6.79459;2.60788;1257;Npoints cloud1 3D;185;12.4324;6.90609;2300;Npoints cloud2 3D;185;68.0811;56.2066;12595;STD cloud1 3D;185;0.39919;0.142855;73.8501;STD cloud2 3D;185;0.20529;0.122578;37.9787;significant change 3D;185;1;0;185;distance uncertainty 3D;185;0.580605;0.0844888;107.412;M3C2 distance 3D;185;-0.98108;0.231927;-181.5;
Vertical_M3C2 - Cloud_CC#5144;38;1939.87;1686.27;622.078;M3C2 distance;38;-0.643895;0.682859;-24.468;distance uncertainty;38;0.735113;0.146019;27.9343;significant change;38;0.578947;0.493728;22;STD_cloud2;38;1.02003;0.180097;38.7611;STD_cloud1;38;0.868741;0.353;33.0122;Npoints_cloud2;38;127.921;42.6222;4861;Npoints_cloud1;38;28;13.0424;1064;Npoints cloud1 3D;38;23.2105;12.1659;882;Npoints cloud2 3D;38;96.7895;39.194;3678;STD cloud1 3D;38;0.359896;0.123994;13.6761;STD cloud2 3D;38;0.185802;0.0560866;7.06048;significant change 3D;38;1;0;38;distance uncertainty 3D;38;0.502308;0.0609555;19.0877;M3C2 distance 3D;38;-0.681372;0.201056;-25.8922;
Vertical_M3C2 - Cloud_CC#5145;28;1385.33;1695.67;618.626;M3C2 distance;28;-0.771904;0.893985;-21.6133;distance uncertainty;22;1.11637;0.228547;24.5602;significant change;28;0.321429;0.467025;9;STD_cloud2;28;1.14506;0.234021;32.0617;STD_cloud1;28;1.05904;0.558566;29.6531;Npoints_cloud2;28;47.8929;21.4332;1341;Npoints_cloud1;28;7.53571;3.47935;211;Npoints cloud1 3D;28;12.3571;9.02067;346;Npoints cloud2 3D;28;66.0714;48.8664;1850;STD cloud1 3D;28;0.482519;0.163178;13.5105;STD cloud2 3D;28;0.219924;0.0795723;6.15788;significant change 3D;28;1;0;28;distance uncertainty 3D;28;0.647253;0.122635;18.1231;M3C2 distance 3D;28;-0.899593;0.314027;-25.1886;
Vertical_M3C2 - Cloud_CC#5149;55;2073.82;2209.82;622.527;M3C2 distance;55;-0.760158;0.39064;-41.8087;distance uncertainty;55;1.05185;0.139124;57.8518;significant change;55;0.236364;0.424848;13;STD_cloud2;55;1.02179;0.143236;56.1985;STD_cloud1;55;0.968212;0.183642;53.2516;Npoints_cloud2;55;108.436;33.3356;5964;Npoints_cloud1;55;7.89091;1.80578;434;Npoints cloud1 3D;55;9.94545;7.04381;547;Npoints cloud2 3D;55;137.836;118.069;7581;STD cloud1 3D;55;0.265882;0.102099;14.6235;STD cloud2 3D;55;0.136507;0.110352;7.5079;significant change 3D;55;1;0;55;distance uncertainty 3D;55;0.510574;0.0442546;28.0816;M3C2 distance 3D;55;-0.613795;0.105998;-33.7587;
Vertical_M3C2 - Cloud_CC#5150;178;1929.3;2289;626.579;M3C2 distance;168;-1.43769;1.39218;-241.532;distance uncertainty;112;1.00652;0.329462;112.73;significant change;178;0.241573;0.428037;43;STD_cloud2;178;0.988954;0.377622;176.034;STD_cloud1;168;0.806573;0.455048;135.504;Npoints_cloud2;178;99.2191;48.6471;17661;Npoints_cloud1;178;6.24157;3.73911;1111;Npoints cloud1 3D;178;12.0393;6.48885;2143;Npoints cloud2 3D;178;182.758;100.87;32531;STD cloud1 3D;178;0.648511;0.385355;115.435;STD cloud2 3D;178;0.588816;0.344629;104.809;significant change 3D;178;1;0;178;distance uncertainty 3D;178;0.727357;0.231409;129.469;M3C2 distance 3D;178;-1.03838;0.442638;-184.831;
Vertical_M3C2 - Cloud_CC#5155;100;511.59;614.17;621.929;M3C2 distance;100;-1.02451;0.493165;-102.451;distance uncertainty;100;0.544074;0.11964;54.4074;significant change;100;0.82;0.384187;82;STD_cloud2;100;0.494626;0.20777;49.4626;STD_cloud1;100;0.458899;0.251495;45.8899;Npoints_cloud2;100;126.22;59.8619;12622;Npoints_cloud1;100;38.35;19.7248;3835;Npoints cloud1 3D;100;34.69;19.2768;3469;Npoints cloud2 3D;100;117.71;58.0254;11771;STD cloud1 3D;100;0.318645;0.141431;31.8645;STD cloud2 3D;100;0.195622;0.0618947;19.5622;significant change 3D;100;1;0;100;distance uncertainty 3D;100;0.464306;0.0664444;46.4306;M3C2 distance 3D;100;-0.888773;0.285109;-88.8773;
Vertical_M3C2 - Cloud_CC#5158;333;879.739;1546.85;642.461;M3C2 distance;296;-1.28097;1.09057;-379.168;distance uncertainty;193;0.963657;0.256033;185.986;significant change;333;0.309309;0.462209;103;STD_cloud2;333;1.09327;0.12646;364.06;STD_cloud1;296;0.767277;0.422605;227.114;Npoints_cloud2;333;142.162;33.9001;47340;Npoints_cloud1;333;6.18919;4.86857;2061;Npoints cloud1 3D;333;12.027;7.5466;4005;Npoints cloud2 3D;333;269.447;159.643;89726;STD cloud1 3D;333;0.433222;0.279026;144.263;STD cloud2 3D;333;0.18767;0.201141;62.494;significant change 3D;333;1;0;333;distance uncertainty 3D;333;0.598523;0.139477;199.308;M3C2 distance 3D;333;-0.954831;0.387522;-317.959;
Vertical_M3C2 - Cloud_CC#5161;54;1913.52;1684.16;624.927;M3C2 distance;54;-1.01357;0.809223;-54.7326;distance uncertainty;51;0.979904;0.245523;49.9751;significant change;54;0.444444;0.496904;24;STD_cloud2;54;1.4729;0.302559;79.5363;STD_cloud1;54;1.16287;0.371965;62.795;Npoints_cloud2;54;240.389;64.7292;12981;Npoints_cloud1;54;15.7037;8.53453;848;Npoints cloud1 3D;54;16.537;12.2802;893;Npoints cloud2 3D;54;227.556;180.692;12288;STD cloud1 3D;54;0.286417;0.150239;15.4665;STD cloud2 3D;54;0.248485;0.149245;13.4182;significant change 3D;54;1;0;54;distance uncertainty 3D;54;0.486988;0.0722833;26.2973;M3C2 distance 3D;54;-0.690151;0.168264;-37.2681;
Vertical_M3C2 - Cloud_CC#5163;74;1437.57;1685.4;625.101;M3C2 distance;74;-0.729398;0.587009;-53.9755;distance uncertainty;74;0.865645;0.212419;64.0578;significant change;74;0.513514;0.499817;38;STD_cloud2;74;1.13652;0.5551;84.1027;STD_cloud1;74;0.933993;0.264747;69.1155;Npoints_cloud2;74;95.5405;39.9544;7070;Npoints_cloud1;74;20.0135;12.5057;1481;Npoints cloud1 3D;74;18.5405;10.9238;1372;Npoints cloud2 3D;74;82.2973;55.0267;6090;STD cloud1 3D;74;0.212009;0.0962999;15.6886;STD cloud2 3D;74;0.200632;0.0783842;14.8467;significant change 3D;74;1;0;74;distance uncertainty 3D;74;0.450308;0.045497;33.3228;M3C2 distance 3D;74;-0.609467;0.110023;-45.1006;
Vertical_M3C2 - Cloud_CC#5165;916;1426.51;1734.19;644.43;M3C2 distance;907;-1.08015;0.677378;-979.695;distance uncertainty;887;0.845934;0.140515;750.343;significant change;916;0.622271;0.484819;570;STD_cloud2;916;0.966211;0.235221;885.049;STD_cloud1;907;0.889912;0.310026;807.15;Npoints_cloud2;916;42.3352;22.7636;38779;Npoints_cloud1;916;22.1867;10.7673;20323;Npoints cloud1 3D;916;20.0415;9.79709;18358;Npoints cloud2 3D;916;38.8483;32.9413;35585;STD cloud1 3D;916;0.279689;0.124264;256.195;STD cloud2 3D;916;0.153832;0.0910315;140.91;significant change 3D;916;1;0;916;distance uncertainty 3D;916;0.479816;0.0633232;439.511;M3C2 distance 3D;916;-0.933151;0.329749;-854.766;
Vertical_M3C2 - Cloud_CC#5168;21;2104.72;2207.97;619.828;M3C2 distance;21;-0.474985;0.0992613;-9.97469;distance uncertainty;21;0.552764;0.0114022;11.608;significant change;21;0.190476;0.392677;4;STD_cloud2;21;0.679782;0.0681987;14.2754;STD_cloud1;21;0.650986;0.0310908;13.6707;Npoints_cloud2;21;274.333;9.77038;5761;Npoints_cloud1;21;39.1905;2.59338;823;Npoints cloud1 3D;21;35.2381;2.65303;740;Npoints cloud2 3D;21;241.619;10.5491;5074;STD cloud1 3D;21;0.135776;0.0197179;2.8513;STD cloud2 3D;21;0.124982;0.0382255;2.62463;significant change 3D;21;1;0;21;distance uncertainty 3D;21;0.380898;0.00724383;7.99885;M3C2 distance 3D;21;-0.440056;0.0381979;-9.24118;
Vertical_M3C2 - Cloud_CC#5172;29;773.442;936.867;626.01;M3C2 distance;29;-1.02864;0.523118;-29.8306;distance uncertainty;29;0.694749;0.0601714;20.1477;significant change;29;0.793103;0.405081;23;STD_cloud2;29;1.39005;0.25375;40.3115;STD_cloud1;29;1.36682;0.292552;39.6378;Npoints_cloud2;29;162.966;14.5282;4726;Npoints_cloud1;29;91.7931;21.9126;2662;Npoints cloud1 3D;29;66.1379;15.7101;1918;Npoints cloud2 3D;29;117.241;14.2941;3400;STD cloud1 3D;29;0.362731;0.138532;10.5192;STD cloud2 3D;29;0.29046;0.0568336;8.42333;significant change 3D;29;1;0;29;distance uncertainty 3D;29;0.443004;0.0363218;12.8471;M3C2 distance 3D;29;-0.819575;0.195877;-23.7677;
Vertical_M3C2 - Cloud_CC#5173;49;1007.85;1252.94;624.22;M3C2 distance;49;-0.656317;0.349966;-32.1595;distance uncertainty;49;0.59723;0.0636953;29.2643;significant change;49;0.591837;0.491494;29;STD_cloud2;49;0.870621;0.150564;42.6604;STD_cloud1;49;0.833814;0.155351;40.8569;Npoints_cloud2;49;187.796;42.1373;9202;Npoints_cloud1;49;60.9388;28.5152;2986;Npoints cloud1 3D;49;49.449;23.8062;2423;Npoints cloud2 3D;49;157.49;37.7782;7717;STD cloud1 3D;49;0.153236;0.0405666;7.50855;STD cloud2 3D;49;0.154908;0.0337332;7.59051;significant change 3D;49;1;0;49;distance uncertainty 3D;49;0.391126;0.0276265;19.1652;M3C2 distance 3D;49;-0.518348;0.127019;-25.399;
Vertical_M3C2 - Cloud_CC#5177;53;1511.37;1625.56;626.333;M3C2 distance;53;-0.63755;0.50777;-33.7902;distance uncertainty;52;0.907539;0.165578;47.192;significant change;53;0.301887;0.459076;16;STD_cloud2;53;0.922582;0.117968;48.8968;STD_cloud1;53;0.851557;0.252643;45.1325;Npoints_cloud2;53;38.2453;13.7181;2027;Npoints_cloud1;53;14.3396;7.6082;760;Npoints cloud1 3D;53;13.4528;6.71682;713;Npoints cloud2 3D;53;36.1509;20.9035;1916;STD cloud1 3D;53;0.294963;0.108411;15.633;STD cloud2 3D;53;0.145985;0.0735267;7.7372;significant change 3D;53;1;0;53;distance uncertainty 3D;53;0.50912;0.0608363;26.9834;M3C2 distance 3D;53;-0.646256;0.133253;-34.2515;
Vertical_M3C2 - Cloud_CC#5183;594;2332.26;1942.22;625.441;M3C2 distance;594;-0.448109;0.0848964;-266.177;distance uncertainty;594;0.404053;0.0318289;240.007;significant change;594;0.767677;0.422314;456;STD_cloud2;594;0.270911;0.129341;160.921;STD_cloud1;594;0.280481;0.123168;166.606;Npoints_cloud2;594;183.141;21.8265;108786;Npoints_cloud1;594;89.5791;9.77807;53210;Npoints cloud1 3D;594;87.9141;9.66341;52221;Npoints cloud2 3D;594;179.362;23.0547;106541;STD cloud1 3D;594;0.131269;0.0423873;77.9738;STD cloud2 3D;594;0.101214;0.0419482;60.1213;significant change 3D;594;1;0;594;distance uncertainty 3D;594;0.364791;0.010833;216.686;M3C2 distance 3D;594;-0.437781;0.071358;-260.042;
Vertical_M3C2 - Cloud_CC#5186;39;3392.14;2923.17;622.138;M3C2 distance;39;-0.458995;0.0576992;-17.9008;distance uncertainty;39;0.527836;0.0517288;20.5856;significant change;39;0.179487;0.38376;7;STD_cloud2;39;0.40478;0.0869925;15.7864;STD_cloud1;39;0.396385;0.103352;15.459;Npoints_cloud2;39;238.795;10.9712;9313;Npoints_cloud1;39;17.3846;1.80619;678;Npoints cloud1 3D;39;16.6667;1.89917;650;Npoints cloud2 3D;39;229;10.9498;8931;STD cloud1 3D;39;0.151748;0.0234168;5.91816;STD cloud2 3D;39;0.126368;0.0323007;4.92833;significant change 3D;39;1;0;39;distance uncertainty 3D;39;0.408461;0.0127633;15.93;M3C2 distance 3D;39;-0.441609;0.0244938;-17.2228;
Vertical_M3C2 - Cloud_CC#5188;26;638.772;807.119;624.33;M3C2 distance;26;-1.27637;0.463612;-33.1857;distance uncertainty;26;0.780017;0.0829116;20.2805;significant change;26;0.884615;0.319486;23;STD_cloud2;26;0.958877;0.222051;24.9308;STD_cloud1;26;0.737994;0.269117;19.1878;Npoints_cloud2;26;37.5385;11.2907;976;Npoints_cloud1;26;25.6154;9.42614;666;Npoints cloud1 3D;26;22.5;6.91848;585;Npoints cloud2 3D;26;34.3077;11.2891;892;STD cloud1 3D;26;0.511294;0.123349;13.2936;STD cloud2 3D;26;0.586728;0.138494;15.2549;significant change 3D;26;1;0;26;distance uncertainty 3D;26;0.637043;0.0479478;16.5631;M3C2 distance 3D;26;-1.08297;0.355517;-28.1572;
Vertical_M3C2 - Cloud_CC#5190;294;849.318;1482.48;637.675;M3C2 distance;294;-1.54882;0.816028;-455.352;distance uncertainty;294;0.778393;0.121058;228.847;significant change;294;0.833333;0.372678;245;STD_cloud2;294;1.2435;0.277808;365.588;STD_cloud1;294;1.30074;0.382922;382.418;Npoints_cloud2;294;222.561;22.5915;65433;Npoints_cloud1;294;48.5884;28.9106;14285;Npoints cloud1 3D;294;34.7415;18.7588;10214;Npoints cloud2 3D;294;162.367;24.9369;47736;STD cloud1 3D;294;0.417987;0.201369;122.888;STD cloud2 3D;294;0.235107;0.0792714;69.1215;significant change 3D;294;1;0;294;distance uncertainty 3D;294;0.504151;0.106613;148.221;M3C2 distance 3D;294;-1.21895;0.58351;-358.37;
Vertical_M3C2 - Cloud_CC#5197;29;2060.44;2212.69;626.211;M3C2 distance;29;-0.765043;0.370424;-22.1863;distance uncertainty;27;0.937616;0.189644;25.3156;significant change;29;0.413793;0.492512;12;STD_cloud2;29;1.04624;0.114983;30.341;STD_cloud1;29;0.87505;0.222392;25.3765;Npoints_cloud2;29;207.793;64.2331;6026;Npoints_cloud1;29;9.27586;2.92311;269;Npoints cloud1 3D;29;10.7241;6.76144;311;Npoints cloud2 3D;29;235.276;158.397;6823;STD cloud1 3D;29;0.223512;0.0622656;6.48184;STD cloud2 3D;29;0.114347;0.024185;3.31605;significant change 3D;29;1;0;29;distance uncertainty 3D;29;0.479564;0.0487123;13.9074;M3C2 distance 3D;29;-0.558065;0.09191;-16.1839;
Vertical_M3C2 - Cloud_CC#5200;1566;976.735;1206.59;652.393;M3C2 distance;1534;-4.08634;3.05364;-6268.45;distance uncertainty;1519;0.736524;0.144095;1118.78;significant change;1566;0.893997;0.307841;1400;STD_cloud2;1566;1.34747;0.371932;2110.14;STD_cloud1;1534;1.41746;0.754011;2174.38;Npoints_cloud2;1566;281.299;103.826;440514;Npoints_cloud1;1566;62.7937;37.6155;98335;Npoints cloud1 3D;1566;44.1462;23.1287;69133;Npoints cloud2 3D;1566;203.902;93.9552;319310;STD cloud1 3D;1566;0.577721;0.355065;904.711;STD cloud2 3D;1566;0.235329;0.164221;368.525;significant change 3D;1566;1;0;1566;distance uncertainty 3D;1566;0.516366;0.0960731;808.63;M3C2 distance 3D;1566;-2.97092;2.04739;-4652.46;
